esco_id,esco_label,esco_description,group_code,group_label_en,division_code,division_label_en,section_code,section_label_en,pad_occupations,pad_activities,pad_skills,pad_quotes,occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel,occupation_uuid,skill_code,esco_num,relevant,top_five
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b,enforce financial policies,0ecedad1-1144-45ff-83db-a3c4db393036,2313b15d-a9a7-4830-9bcc-fd7df79d842b,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analyse market financial trends,0ecedad1-1144-45ff-83db-a3c4db393036,292549e6-08ec-456c-b008-eba7a0a68428,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,strive for company growth,0ecedad1-1144-45ff-83db-a3c4db393036,2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,knowledge,http://data.europa.eu/esco/skill/3556c075-eee0-4549-b730-48ae70cb5af9,funding methods,0ecedad1-1144-45ff-83db-a3c4db393036,3556c075-eee0-4549-b730-48ae70cb5af9,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,knowledge,http://data.europa.eu/esco/skill/3c209873-c757-47bb-91b5-9b6dc05df116,banking activities,0ecedad1-1144-45ff-83db-a3c4db393036,3c209873-c757-47bb-91b5-9b6dc05df116,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/401d8d12-b56d-4c71-ac58-f791e8c085b4,liaise with financiers,0ecedad1-1144-45ff-83db-a3c4db393036,401d8d12-b56d-4c71-ac58-f791e8c085b4,008,True,True
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/452c4c68-50d7-42ed-8c4e-b437446637d0,develop investment portfolio,0ecedad1-1144-45ff-83db-a3c4db393036,452c4c68-50d7-42ed-8c4e-b437446637d0,008,True,True
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,knowledge,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1,financial statements,0ecedad1-1144-45ff-83db-a3c4db393036,4a460161-eaea-4fe2-bd0e-164ccc635be1,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,knowledge,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2,financial management,0ecedad1-1144-45ff-83db-a3c4db393036,52e53619-fa77-4f72-b237-5e4aae784dc2,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,review investment portfolios,0ecedad1-1144-45ff-83db-a3c4db393036,56426cfa-6e92-4ed9-a632-f08849864588,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/5da3c765-10a3-49eb-934c-ec401ceb1a34,analyse business plans,0ecedad1-1144-45ff-83db-a3c4db393036,5da3c765-10a3-49eb-934c-ec401ceb1a34,008,True,True
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/5f1d1319-7954-4a9b-90c7-57668e3a0d4b,interpret financial statements,0ecedad1-1144-45ff-83db-a3c4db393036,5f1d1319-7954-4a9b-90c7-57668e3a0d4b,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,knowledge,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,corporate social responsibility,0ecedad1-1144-45ff-83db-a3c4db393036,66db424f-2abe-420d-8e5b-186607266b61,008,True,False
0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,"Investment managers administer the portfolio of investments that a company has. They perform close follow up of the investments looking for the most profitable solutions represented in financial products or securities. They analyse behaviour in financial markets, interests rates, and the companies' position in order to advise on risks and profitability for the client.",661,"66.1 Activities auxiliary to financial services, except insurance and pension funding",66,66 Activities auxiliary to financial services and insurance activities,L,L FINANCIAL AND INSURANCE ACTIVITIES,"""investment officer""","""Design and structure tailored financing solutions (debt, equity, and de-risking instruments) to fill commercial financing gaps for Distributed Renewable Energy and clean cooking companies."", ""Assess, structure and monitor investments and loans to distributed renewable energy and clean cooking companies.""","""financial structuring"", ""debt and equity instruments"", ""risk mitigation design"", ""due diligence and appraisal"", ""project finance modeling"", ""financial analysis"", ""credit risk assessment"", ""loan structuring"", ""co-financing coordination"", ""portfolio monitoring""","I. STRATEGIC CONTEXT: ""ASCENT will launch comprehensive efforts to close the gaps constraining DRE's trajectory to scale through a set of phased regional and country interventions aimed at (i) building a larger regional ecosystem of policies, regulations, knowledge, and skills; (ii) delivering public-sector support for closing affordability gaps with efficiency, transparency, predictability, and needed scale; (iii) filling gaps in the current landscape of commercial financing (including debt, equity, and de-risking), tailored to the needs of a range of electrification-focused DRE and clean cooking companies; and (iv) innovating to increase further opportunities for private-capital mobilization (e.g.,  enabling  the  entry  of  new  [larger]  companies  to  the market  and  opening  up  new  market  segments,  such  as electrification of schools and health clinics, to the private sector)."", ANNEX 7: TDB Regional Financing Facility (P181328): ""It is also expected to include two investment officers and a monitoring and evaluation officer.""",http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,investment manager,essential,skill/competence,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtain financial information,0ecedad1-1144-45ff-83db-a3c4db393036,71ae4f64-6505-4b6f-91b9-5acfa5721798,008,True,False
