esco_id,esco_label,esco_description,group_code,group_label_en,division_code,division_label_en,section_code,section_label_en,pad_occupations,pad_activities,pad_skills,pad_quotes,occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel,occupation_uuid,skill_code,esco_num,relevant,top_five
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,"Social service consultants aid in the development of policy and procedure for social service programs. They research social service programs and identify areas for improvement, as well as aid in the development of new programs. They fulfil advisory functions for social service organisations.",841,"84.1 Administration of the State and the economic, social and environmental policies of the community",84,84 Public administration and defence; compulsory social security,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,"""resettlement specialist""","""Supporting preparation and implementation of resettlement action plans and related social safeguards when line segments are identified."", ""Carry out Resettlement Action Plans for transmission lines, including planning and mitigation of displacement and livelihood impacts with support of qualified consultants.""","""resettlement planning"", ""social impact assessment"", ""stakeholder consultation"", ""grievance management"", ""RAP implementation"", ""resettlement planning"", ""land valuation"", ""stakeholder engagement"", ""involuntary resettlement policy""","III. PROJECT DESCRIPTION: ""A framework approach has been applied. EEPCO will implement RAP and carry out the ESIA supported by retained consultants."", VI. APPRAISAL SUMMARY: ""EEPCO will carry out the RAP and ESIA for the transmission lines as and when they are identified with the help qualified consultants.""",http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,essential,skill/competence,http://data.europa.eu/esco/skill/dbdd03ec-f64f-4916-8a86-cc71d765cc20,advise on legislative acts,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,dbdd03ec-f64f-4916-8a86-cc71d765cc20,008,True,False
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,"Social service consultants aid in the development of policy and procedure for social service programs. They research social service programs and identify areas for improvement, as well as aid in the development of new programs. They fulfil advisory functions for social service organisations.",841,"84.1 Administration of the State and the economic, social and environmental policies of the community",84,84 Public administration and defence; compulsory social security,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,"""resettlement specialist""","""Supporting preparation and implementation of resettlement action plans and related social safeguards when line segments are identified."", ""Carry out Resettlement Action Plans for transmission lines, including planning and mitigation of displacement and livelihood impacts with support of qualified consultants.""","""resettlement planning"", ""social impact assessment"", ""stakeholder consultation"", ""grievance management"", ""RAP implementation"", ""resettlement planning"", ""land valuation"", ""stakeholder engagement"", ""involuntary resettlement policy""","III. PROJECT DESCRIPTION: ""A framework approach has been applied. EEPCO will implement RAP and carry out the ESIA supported by retained consultants."", VI. APPRAISAL SUMMARY: ""EEPCO will carry out the RAP and ESIA for the transmission lines as and when they are identified with the help qualified consultants.""",http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,essential,skill/competence,http://data.europa.eu/esco/skill/e8828961-9e8e-471f-bd24-0673a7e844ef,communicate with social service users,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,e8828961-9e8e-471f-bd24-0673a7e844ef,008,True,False
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,"Social service consultants aid in the development of policy and procedure for social service programs. They research social service programs and identify areas for improvement, as well as aid in the development of new programs. They fulfil advisory functions for social service organisations.",841,"84.1 Administration of the State and the economic, social and environmental policies of the community",84,84 Public administration and defence; compulsory social security,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,"""resettlement specialist""","""Supporting preparation and implementation of resettlement action plans and related social safeguards when line segments are identified."", ""Carry out Resettlement Action Plans for transmission lines, including planning and mitigation of displacement and livelihood impacts with support of qualified consultants.""","""resettlement planning"", ""social impact assessment"", ""stakeholder consultation"", ""grievance management"", ""RAP implementation"", ""resettlement planning"", ""land valuation"", ""stakeholder engagement"", ""involuntary resettlement policy""","III. PROJECT DESCRIPTION: ""A framework approach has been applied. EEPCO will implement RAP and carry out the ESIA supported by retained consultants."", VI. APPRAISAL SUMMARY: ""EEPCO will carry out the RAP and ESIA for the transmission lines as and when they are identified with the help qualified consultants.""",http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,essential,knowledge,http://data.europa.eu/esco/skill/e97c0d89-2f81-4840-8602-e668a949482f,social justice,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,e97c0d89-2f81-4840-8602-e668a949482f,008,True,False
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,"Social service consultants aid in the development of policy and procedure for social service programs. They research social service programs and identify areas for improvement, as well as aid in the development of new programs. They fulfil advisory functions for social service organisations.",841,"84.1 Administration of the State and the economic, social and environmental policies of the community",84,84 Public administration and defence; compulsory social security,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,"""resettlement specialist""","""Supporting preparation and implementation of resettlement action plans and related social safeguards when line segments are identified."", ""Carry out Resettlement Action Plans for transmission lines, including planning and mitigation of displacement and livelihood impacts with support of qualified consultants.""","""resettlement planning"", ""social impact assessment"", ""stakeholder consultation"", ""grievance management"", ""RAP implementation"", ""resettlement planning"", ""land valuation"", ""stakeholder engagement"", ""involuntary resettlement policy""","III. PROJECT DESCRIPTION: ""A framework approach has been applied. EEPCO will implement RAP and carry out the ESIA supported by retained consultants."", VI. APPRAISAL SUMMARY: ""EEPCO will carry out the RAP and ESIA for the transmission lines as and when they are identified with the help qualified consultants.""",http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,social service consultant,essential,skill/competence,http://data.europa.eu/esco/skill/f914df1a-c9fd-47ab-b1ec-bc7c6f572640,influence policy makers on social service issues,1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,f914df1a-c9fd-47ab-b1ec-bc7c6f572640,008,True,False
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,knowledge,http://data.europa.eu/esco/skill/08371fe9-c658-4f6a-966f-71dbb0ab683d,accounting department processes,1ad59946-d13e-441e-9b36-56e1df055e21,08371fe9-c658-4f6a-966f-71dbb0ab683d,009,True,False
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,skill/competence,http://data.europa.eu/esco/skill/1883a1f5-f190-4ef3-8521-36d8cc6dbb47,inspect tax returns,1ad59946-d13e-441e-9b36-56e1df055e21,1883a1f5-f190-4ef3-8521-36d8cc6dbb47,009,False,False
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,skill/competence,http://data.europa.eu/esco/skill/2d008d5a-b7bd-46f7-bbb1-5d70a0af9c84,control financial resources,1ad59946-d13e-441e-9b36-56e1df055e21,2d008d5a-b7bd-46f7-bbb1-5d70a0af9c84,009,True,False
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,knowledge,http://data.europa.eu/esco/skill/39e43f7c-a95e-4583-be76-bb134ccce1ae,financial department processes,1ad59946-d13e-441e-9b36-56e1df055e21,39e43f7c-a95e-4583-be76-bb134ccce1ae,009,True,False
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,skill/competence,http://data.europa.eu/esco/skill/3e9b580d-811b-48df-a5d1-a7bdd26f901f,prepare financial auditing reports,1ad59946-d13e-441e-9b36-56e1df055e21,3e9b580d-811b-48df-a5d1-a7bdd26f901f,009,True,True
1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,"Financial auditors collect and examine financial data for clients, organisations and companies. They ensure the financial data is properly maintained and free of material misstatements due to error or fraud, that it adds up, and functions legally and effectively. They review lending and credit policies or numbers in databases and documents, evaluate, consult and assist the source of the transaction if necessary. They use their review of the client's financial governance as assurance to give testimony to the shareholders, stakeholders and board of directors of the organisation or company that all is up to par.",692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy",69,69 Legal and accounting activities,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""auditor"", ""external auditor"", ""financial auditor"", ""internal auditor""","""Conduct the annual external audit of the Project Account and Special Account and provide a separate opinion on the Statement of Expenditures, submitting reports to the lender within six months after the financial year end."", ""Assign a qualified and experienced internal auditor for the project to strengthen monitoring of internal control systems."", ""Recruit auditors early to carry out annual audits of project and entity financial statements in accordance with auditing standards."", ""Audit the project's financial statements and identify any internal control deficiencies and accounting issues."", ""Conduct annual statutory audits of participating financial institutions and provide reports to DBE on the accuracy of loan balance information used to determine lending amounts."", ""Strengthen the Internal Audit Process by filling vacant internal audit positions through hiring senior financial auditors to conduct financial and operational audits.""","""financial audit"", ""audit report preparation"", ""governmental accounting"", ""compliance auditing"", ""financial statement review"", ""internal control review"", ""financial audit procedures"", ""risk assessment"", ""compliance monitoring"", ""internal control review"", ""risk-based audit planning"", ""project financial oversight"", ""audit report preparation"", ""financial auditing"", ""international auditing standards"", ""audit reporting"", ""audit planning"", ""external audit procedures"", ""internal control assessment"", ""audit reporting"", ""accounting knowledge"", ""risk assessment"", ""statutory audit execution"", ""loan balance verification"", ""financial statement review"", ""audit reporting"", ""regulatory compliance"", ""financial auditing"", ""internal controls assessment"", ""loan portfolio review"", ""audit reporting"", ""operational audit techniques""","ANNEX 9: OPERATING GUIDELINES FOR CREDIT LINE: ""Annual external audit required of Project Account  and Special Account, and separate opinion on  Statement of Expenditures (SOEs) and the reports  should be submitted to the Bank within 6 months  after the end of the financial year."", VI. APPRAISAL SUMMARY: ""EEPCO has shared with the Bank: (i) a comprehensive action plan and implementation undertaken addressing all the issues raised in the audit report and management letter for the year ended July 7, 2011. Key undertakings to be fulfilled by EEPCO include: (i) Prior to effectiveness, GOE to submit to the Bank a plan designed to ensure financial viability of EEPCO. Following that, (i) within 3 months of effectiveness, EEPCO to assign a qualified and experienced internal auditor for the project to strengthen the monitoring of internal control systems for the project;"", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Within 3 months of effectiveness, EEPCO to assign a  qualified and experienced internal auditor for the project to  strengthen the monitoring of internal control systems for the  project."", ANNEX 1: RESULTS FRAMEWORK AND MONITORING: ""Auditors will be recruited early to avoid delays."", ANNEX 4: OPERATIONAL RISK ASSESSMENT FRAMEWORK (ORAF): ""Project financial statements will be audited by an independent auditor acceptable to the Bank."", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""Additionally, the independent external auditors of the PFIs will be required as part of each PFI's annual statutory audit to provide a report to DBE regarding the accuracy of the loan balance information supplied by the PFI to the DBE when determining the amount of its lending"", ANNEX 8: FINANCIAL INTERMEDIARY ASSESSMENT (OP 8.30): ""IAP needs to be strengthened by hiring several senior financial auditors and an IT auditor.""",http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,financial auditor,essential,skill/competence,http://data.europa.eu/esco/skill/5f1d1319-7954-4a9b-90c7-57668e3a0d4b,interpret financial statements,1ad59946-d13e-441e-9b36-56e1df055e21,5f1d1319-7954-4a9b-90c7-57668e3a0d4b,009,True,True
